parameter_shortname,parameter_name
3548,MCPA :- {4-Chloro-2-methylphenoxyacetic acid}
3549,Mecoprop
3549,Mecoprop
3549,Mecoprop
3549,Mecoprop
3549,Mecoprop
3549,Mecoprop
3549,Mecoprop
3549,Mecoprop
3549,Mecoprop
3549,Mecoprop
3549,Mecoprop
3549,Mecoprop
3549,Mecoprop
3549,Mecoprop
3549,Mecoprop
3549,Mecoprop
3549,Mecoprop
3549,Mecoprop
3549,Mecoprop
3550,Dicamba
3550,Dicamba
3550,Dicamba
3550,Dicamba
3550,Dicamba
3550,Dicamba
3550,Dicamba
3550,Dicamba
3550,Dicamba
3550,Dicamba
3550,Dicamba
3550,Dicamba
3550,Dicamba
3550,Dicamba
3550,Dicamba
3550,Dicamba
3550,Dicamba
3551,"Dichlorprop :- {2,4-DP}"
3551,"Dichlorprop :- {2,4-DP}"
3551,"Dichlorprop :- {2,4-DP}"
3551,"Dichlorprop :- {2,4-DP}"
3551,"Dichlorprop :- {2,4-DP}"
3551,"Dichlorprop :- {2,4-DP}"
3551,"Dichlorprop :- {2,4-DP}"
3551,"Dichlorprop :- {2,4-DP}"
3552,Fenoprop
3552,Fenoprop
3552,Fenoprop
3552,Fenoprop
3552,Fenoprop
3552,Fenoprop
3552,Fenoprop
3552,Fenoprop
3555,Triclopyr
3555,Triclopyr
3555,Triclopyr
3555,Triclopyr
3555,Triclopyr
3555,Triclopyr
3555,Triclopyr
3555,Triclopyr
3632,Warning Sign - Short Term Bathing Water Pollution
3632,Warning Sign - Short Term Bathing Water Pollution
3632,Warning Sign - Short Term Bathing Water Pollution
3632,Warning Sign - Short Term Bathing Water Pollution
3632,Warning Sign - Short Term Bathing Water Pollution
3632,Warning Sign - Short Term Bathing Water Pollution
3632,Warning Sign - Short Term Bathing Water Pollution
3648,Size Range (Weight): Mean
3648,Size Range (Weight): Mean
3648,Size Range (Weight): Mean
3648,Size Range (Weight): Mean
3648,Size Range (Weight): Mean
3648,Size Range (Weight): Mean
3648,Size Range (Weight): Mean
3648,Size Range (Weight): Mean
3648,Size Range (Weight): Mean
3649,Size Range (Length) : Mean
3649,Size Range (Length) : Mean
3649,Size Range (Length) : Mean
3649,Size Range (Length) : Mean
3649,Size Range (Length) : Mean
3649,Size Range (Length) : Mean
3649,Size Range (Length) : Mean
3649,Size Range (Length) : Mean
3649,Size Range (Length) : Mean
3652,Chrysene + Triphenylene : Dry Wt
3652,Chrysene + Triphenylene : Dry Wt
3652,Chrysene + Triphenylene : Dry Wt
3652,Chrysene + Triphenylene : Dry Wt
3652,Chrysene + Triphenylene : Dry Wt
3662,Particle Size Report
3662,Particle Size Report
3662,Particle Size Report
3662,Particle Size Report
3662,Particle Size Report
3662,Particle Size Report
3662,Particle Size Report
3662,Particle Size Report
3662,Particle Size Report
3662,Particle Size Report
3664,Grain Size Fraction : <0.98um : {>10 phi}
3664,Grain Size Fraction : <0.98um : {>10 phi}
3664,Grain Size Fraction : <0.98um : {>10 phi}
3664,Grain Size Fraction : <0.98um : {>10 phi}
3664,Grain Size Fraction : <0.98um : {>10 phi}
3664,Grain Size Fraction : <0.98um : {>10 phi}
3664,Grain Size Fraction : <0.98um : {>10 phi}
3664,Grain Size Fraction : <0.98um : {>10 phi}
3664,Grain Size Fraction : <0.98um : {>10 phi}
3664,Grain Size Fraction : <0.98um : {>10 phi}
3664,Grain Size Fraction : <0.98um : {>10 phi}
3665,Grain Size Fraction : <1000um : {>0 phi}
3665,Grain Size Fraction : <1000um : {>0 phi}
3665,Grain Size Fraction : <1000um : {>0 phi}
3665,Grain Size Fraction : <1000um : {>0 phi}
3665,Grain Size Fraction : <1000um : {>0 phi}
3665,Grain Size Fraction : <1000um : {>0 phi}
3665,Grain Size Fraction : <1000um : {>0 phi}
3665,Grain Size Fraction : <1000um : {>0 phi}
3665,Grain Size Fraction : <1000um : {>0 phi}
3665,Grain Size Fraction : <1000um : {>0 phi}
3666,Grain Size Fraction : 2000-2800um : {-1 to -1.5 phi}
3666,Grain Size Fraction : 2000-2800um : {-1 to -1.5 phi}
3666,Grain Size Fraction : 2000-2800um : {-1 to -1.5 phi}
3666,Grain Size Fraction : 2000-2800um : {-1 to -1.5 phi}
3666,Grain Size Fraction : 2000-2800um : {-1 to -1.5 phi}
3666,Grain Size Fraction : 2000-2800um : {-1 to -1.5 phi}
3666,Grain Size Fraction : 2000-2800um : {-1 to -1.5 phi}
3666,Grain Size Fraction : 2000-2800um : {-1 to -1.5 phi}
3666,Grain Size Fraction : 2000-2800um : {-1 to -1.5 phi}
3666,Grain Size Fraction : 2000-2800um : {-1 to -1.5 phi}
3667,Grain Size Fraction : 2800-4000um : {-1.5 to -2 phi}
3667,Grain Size Fraction : 2800-4000um : {-1.5 to -2 phi}
3667,Grain Size Fraction : 2800-4000um : {-1.5 to -2 phi}
3667,Grain Size Fraction : 2800-4000um : {-1.5 to -2 phi}
3667,Grain Size Fraction : 2800-4000um : {-1.5 to -2 phi}
3667,Grain Size Fraction : 2800-4000um : {-1.5 to -2 phi}
3667,Grain Size Fraction : 2800-4000um : {-1.5 to -2 phi}
3667,Grain Size Fraction : 2800-4000um : {-1.5 to -2 phi}
3667,Grain Size Fraction : 2800-4000um : {-1.5 to -2 phi}
3667,Grain Size Fraction : 2800-4000um : {-1.5 to -2 phi}
3668,Grain Size Fraction : 4000-5600um : {-2 to -2.5 phi}
3668,Grain Size Fraction : 4000-5600um : {-2 to -2.5 phi}
3668,Grain Size Fraction : 4000-5600um : {-2 to -2.5 phi}
3668,Grain Size Fraction : 4000-5600um : {-2 to -2.5 phi}
3668,Grain Size Fraction : 4000-5600um : {-2 to -2.5 phi}
3668,Grain Size Fraction : 4000-5600um : {-2 to -2.5 phi}
3668,Grain Size Fraction : 4000-5600um : {-2 to -2.5 phi}
3668,Grain Size Fraction : 4000-5600um : {-2 to -2.5 phi}
3668,Grain Size Fraction : 4000-5600um : {-2 to -2.5 phi}
3668,Grain Size Fraction : 4000-5600um : {-2 to -2.5 phi}
3669,Grain Size Fraction : 5600-8000um : {-2.5 to -3 phi}
3669,Grain Size Fraction : 5600-8000um : {-2.5 to -3 phi}
3669,Grain Size Fraction : 5600-8000um : {-2.5 to -3 phi}
3669,Grain Size Fraction : 5600-8000um : {-2.5 to -3 phi}
3669,Grain Size Fraction : 5600-8000um : {-2.5 to -3 phi}
3669,Grain Size Fraction : 5600-8000um : {-2.5 to -3 phi}
3669,Grain Size Fraction : 5600-8000um : {-2.5 to -3 phi}
3669,Grain Size Fraction : 5600-8000um : {-2.5 to -3 phi}
3669,Grain Size Fraction : 5600-8000um : {-2.5 to -3 phi}
3669,Grain Size Fraction : 5600-8000um : {-2.5 to -3 phi}
3670,Grain Size Fraction : 8000-16000um : {-3 to -3.5 phi}
3670,Grain Size Fraction : 8000-16000um : {-3 to -3.5 phi}
3670,Grain Size Fraction : 8000-16000um : {-3 to -3.5 phi}
3670,Grain Size Fraction : 8000-16000um : {-3 to -3.5 phi}
3670,Grain Size Fraction : 8000-16000um : {-3 to -3.5 phi}
3670,Grain Size Fraction : 8000-16000um : {-3 to -3.5 phi}
3670,Grain Size Fraction : 8000-16000um : {-3 to -3.5 phi}
3670,Grain Size Fraction : 8000-16000um : {-3 to -3.5 phi}
3670,Grain Size Fraction : 8000-16000um : {-3 to -3.5 phi}
3670,Grain Size Fraction : 8000-16000um : {-3 to -3.5 phi}
3671,Grain Size Fraction : 11200-16000um : (-3.5 to -4 phi)
3671,Grain Size Fraction : 11200-16000um : (-3.5 to -4 phi)
3671,Grain Size Fraction : 11200-16000um : (-3.5 to -4 phi)
3671,Grain Size Fraction : 11200-16000um : (-3.5 to -4 phi)
3671,Grain Size Fraction : 11200-16000um : (-3.5 to -4 phi)
3671,Grain Size Fraction : 11200-16000um : (-3.5 to -4 phi)
3671,Grain Size Fraction : 11200-16000um : (-3.5 to -4 phi)
3671,Grain Size Fraction : 11200-16000um : (-3.5 to -4 phi)
3671,Grain Size Fraction : 11200-16000um : (-3.5 to -4 phi)
3671,Grain Size Fraction : 11200-16000um : (-3.5 to -4 phi)
3672,Grain Size Fraction:16000-22400um (-4 to-4.5 phi)
3672,Grain Size Fraction:16000-22400um (-4 to-4.5 phi)
3672,Grain Size Fraction:16000-22400um (-4 to-4.5 phi)
3672,Grain Size Fraction:16000-22400um (-4 to-4.5 phi)
3672,Grain Size Fraction:16000-22400um (-4 to-4.5 phi)
3672,Grain Size Fraction:16000-22400um (-4 to-4.5 phi)
3672,Grain Size Fraction:16000-22400um (-4 to-4.5 phi)
3672,Grain Size Fraction:16000-22400um (-4 to-4.5 phi)
3672,Grain Size Fraction:16000-22400um (-4 to-4.5 phi)
3672,Grain Size Fraction:16000-22400um (-4 to-4.5 phi)
3673,Grain Size Fraction:22400-31500um (-4.5 to-5 phi)
3673,Grain Size Fraction:22400-31500um (-4.5 to-5 phi)
3673,Grain Size Fraction:22400-31500um (-4.5 to-5 phi)
3673,Grain Size Fraction:22400-31500um (-4.5 to-5 phi)
3673,Grain Size Fraction:22400-31500um (-4.5 to-5 phi)
3673,Grain Size Fraction:22400-31500um (-4.5 to-5 phi)
3673,Grain Size Fraction:22400-31500um (-4.5 to-5 phi)
3673,Grain Size Fraction:22400-31500um (-4.5 to-5 phi)
3673,Grain Size Fraction:22400-31500um (-4.5 to-5 phi)
3673,Grain Size Fraction:22400-31500um (-4.5 to-5 phi)
3674,Grain Size Fraction:31500-45000um (-5 to-5.5 phi)
3674,Grain Size Fraction:31500-45000um (-5 to-5.5 phi)
3674,Grain Size Fraction:31500-45000um (-5 to-5.5 phi)
3674,Grain Size Fraction:31500-45000um (-5 to-5.5 phi)
3674,Grain Size Fraction:31500-45000um (-5 to-5.5 phi)
3674,Grain Size Fraction:31500-45000um (-5 to-5.5 phi)
3674,Grain Size Fraction:31500-45000um (-5 to-5.5 phi)
3674,Grain Size Fraction:31500-45000um (-5 to-5.5 phi)
3674,Grain Size Fraction:31500-45000um (-5 to-5.5 phi)
3674,Grain Size Fraction:31500-45000um (-5 to-5.5 phi)
3675,Grain Size Fraction:45000-63000um (-5.5 to-6 phi)
3675,Grain Size Fraction:45000-63000um (-5.5 to-6 phi)
3675,Grain Size Fraction:45000-63000um (-5.5 to-6 phi)
3675,Grain Size Fraction:45000-63000um (-5.5 to-6 phi)
3675,Grain Size Fraction:45000-63000um (-5.5 to-6 phi)
3675,Grain Size Fraction:45000-63000um (-5.5 to-6 phi)
3675,Grain Size Fraction:45000-63000um (-5.5 to-6 phi)
3675,Grain Size Fraction:45000-63000um (-5.5 to-6 phi)
3675,Grain Size Fraction:45000-63000um (-5.5 to-6 phi)
3675,Grain Size Fraction:45000-63000um (-5.5 to-6 phi)
3676,Blue-Green Algae: (Cyanobacteria)
3676,Blue-Green Algae: (Cyanobacteria)
3676,Blue-Green Algae: (Cyanobacteria)
3676,Blue-Green Algae: (Cyanobacteria)
3676,Blue-Green Algae: (Cyanobacteria)
3676,Blue-Green Algae: (Cyanobacteria)
3676,Blue-Green Algae: (Cyanobacteria)
3680,Benzo(a)Pyrene : Dry Wt
3680,Benzo(a)Pyrene : Dry Wt
3680,Benzo(a)Pyrene : Dry Wt
3680,Benzo(a)Pyrene : Dry Wt
3680,Benzo(a)Pyrene : Dry Wt
3680,Benzo(a)Pyrene : Dry Wt
3680,Benzo(a)Pyrene : Dry Wt
3680,Benzo(a)Pyrene : Dry Wt
3680,Benzo(a)Pyrene : Dry Wt
3680,Benzo(a)Pyrene : Dry Wt
3680,Benzo(a)Pyrene : Dry Wt
3680,Benzo(a)Pyrene : Dry Wt
3680,Benzo(a)Pyrene : Dry Wt
3680,Benzo(a)Pyrene : Dry Wt
3680,Benzo(a)Pyrene : Dry Wt
3680,Benzo(a)Pyrene : Dry Wt
3681,Chrysene : Dry Wt
3681,Chrysene : Dry Wt
3681,Chrysene : Dry Wt
3681,Chrysene : Dry Wt
3681,Chrysene : Dry Wt
3681,Chrysene : Dry Wt
3681,Chrysene : Dry Wt
3681,Chrysene : Dry Wt
3681,Chrysene : Dry Wt
3681,Chrysene : Dry Wt
3681,Chrysene : Dry Wt
3681,Chrysene : Dry Wt
3681,Chrysene : Dry Wt
3682,Pyrene : Dry Wt
3682,Pyrene : Dry Wt
3682,Pyrene : Dry Wt
3682,Pyrene : Dry Wt
3682,Pyrene : Dry Wt
3682,Pyrene : Dry Wt
3682,Pyrene : Dry Wt
3682,Pyrene : Dry Wt
3682,Pyrene : Dry Wt
3682,Pyrene : Dry Wt
3682,Pyrene : Dry Wt
3682,Pyrene : Dry Wt
3682,Pyrene : Dry Wt
3682,Pyrene : Dry Wt
3682,Pyrene : Dry Wt
3682,Pyrene : Dry Wt
3682,Pyrene : Dry Wt
3722,Enterococci: Intestinal: Presumptive: MF
3722,Enterococci: Intestinal: Presumptive: MF
3722,Enterococci: Intestinal: Presumptive: MF
3722,Enterococci: Intestinal: Presumptive: MF
3722,Enterococci: Intestinal: Presumptive: MF
3722,Enterococci: Intestinal: Presumptive: MF
3722,Enterococci: Intestinal: Presumptive: MF
3722,Enterococci: Intestinal: Presumptive: MF
3722,Enterococci: Intestinal: Presumptive: MF
3722,Enterococci: Intestinal: Presumptive: MF
3722,Enterococci: Intestinal: Presumptive: MF
3723,Enterococci: Intestinal: Confirmed: MF
3723,Enterococci: Intestinal: Confirmed: MF
3723,Enterococci: Intestinal: Confirmed: MF
3723,Enterococci: Intestinal: Confirmed: MF
3723,Enterococci: Intestinal: Confirmed: MF
3723,Enterococci: Intestinal: Confirmed: MF
3723,Enterococci: Intestinal: Confirmed: MF
3723,Enterococci: Intestinal: Confirmed: MF
3723,Enterococci: Intestinal: Confirmed: MF
3723,Enterococci: Intestinal: Confirmed: MF
3723,Enterococci: Intestinal: Confirmed: MF
3724,Beach signage confirmation
3724,Beach signage confirmation
3724,Beach signage confirmation
3724,Beach signage confirmation
3724,Beach signage confirmation
3724,Beach signage confirmation
3724,Beach signage confirmation
3724,Beach signage confirmation
3724,Beach signage confirmation
3724,Beach signage confirmation
3724,Beach signage confirmation
3740,PCB - 156 : Wet Wt
3740,PCB - 156 : Wet Wt
3740,PCB - 156 : Wet Wt
3743,PCB - 105 : Dry Wt
3743,PCB - 105 : Dry Wt
3743,PCB - 105 : Dry Wt
3744,PCB - 105 : Wet Wt
3744,PCB - 105 : Wet Wt
3744,PCB - 105 : Wet Wt
3745,PCB - 156 : Dry Wt
3745,PCB - 156 : Dry Wt
3745,PCB - 156 : Dry Wt
3781,Benzene
3781,Benzene
3781,Benzene
3781,Benzene
3781,Benzene
3781,Benzene
3781,Benzene
3781,Benzene
3781,Benzene
3781,Benzene
3781,Benzene
3781,Benzene
3781,Benzene
3781,Benzene
3781,Benzene
3781,Benzene
3781,Benzene
3781,Benzene
3781,Benzene
3781,Benzene
3781,Benzene
3783,Dibromomethane
3783,Dibromomethane
3783,Dibromomethane
3783,Dibromomethane
3783,Dibromomethane
3783,Dibromomethane
3783,Dibromomethane
3783,Dibromomethane
3783,Dibromomethane
3783,Dibromomethane
3783,Dibromomethane
3783,Dibromomethane
3783,Dibromomethane
3784,Toluene :- {Methylbenzene}
3784,Toluene :- {Methylbenzene}
3784,Toluene :- {Methylbenzene}
3784,Toluene :- {Methylbenzene}
3784,Toluene :- {Methylbenzene}
3784,Toluene :- {Methylbenzene}
3784,Toluene :- {Methylbenzene}
3784,Toluene :- {Methylbenzene}
3784,Toluene :- {Methylbenzene}
3784,Toluene :- {Methylbenzene}
3784,Toluene :- {Methylbenzene}
3784,Toluene :- {Methylbenzene}
3784,Toluene :- {Methylbenzene}
3784,Toluene :- {Methylbenzene}
3784,Toluene :- {Methylbenzene}
3784,Toluene :- {Methylbenzene}
3784,Toluene :- {Methylbenzene}
3784,Toluene :- {Methylbenzene}
3784,Toluene :- {Methylbenzene}
3784,Toluene :- {Methylbenzene}
3788,Streptococci : Faecal : Colony identification
3788,Streptococci : Faecal : Colony identification
3790,MCPB :- {4-Chloro-2-methylphenoxybutyric acid}
3790,MCPB :- {4-Chloro-2-methylphenoxybutyric acid}
3790,MCPB :- {4-Chloro-2-methylphenoxybutyric acid}
3790,MCPB :- {4-Chloro-2-methylphenoxybutyric acid}
3790,MCPB :- {4-Chloro-2-methylphenoxybutyric acid}
3790,MCPB :- {4-Chloro-2-methylphenoxybutyric acid}
3790,MCPB :- {4-Chloro-2-methylphenoxybutyric acid}
3790,MCPB :- {4-Chloro-2-methylphenoxybutyric acid}
3790,MCPB :- {4-Chloro-2-methylphenoxybutyric acid}
3790,MCPB :- {4-Chloro-2-methylphenoxybutyric acid}
3790,MCPB :- {4-Chloro-2-methylphenoxybutyric acid}
3790,MCPB :- {4-Chloro-2-methylphenoxybutyric acid}
3790,MCPB :- {4-Chloro-2-methylphenoxybutyric acid}
3790,MCPB :- {4-Chloro-2-methylphenoxybutyric acid}
3790,MCPB :- {4-Chloro-2-methylphenoxybutyric acid}
3790,MCPB :- {4-Chloro-2-methylphenoxybutyric acid}
3790,MCPB :- {4-Chloro-2-methylphenoxybutyric acid}
3791,"2,4-DB :- {4-(2,4-dichlorophenoxy)butyric acid}"
3791,"2,4-DB :- {4-(2,4-dichlorophenoxy)butyric acid}"
3791,"2,4-DB :- {4-(2,4-dichlorophenoxy)butyric acid}"
3791,"2,4-DB :- {4-(2,4-dichlorophenoxy)butyric acid}"
3791,"2,4-DB :- {4-(2,4-dichlorophenoxy)butyric acid}"
3791,"2,4-DB :- {4-(2,4-dichlorophenoxy)butyric acid}"
3791,"2,4-DB :- {4-(2,4-dichlorophenoxy)butyric acid}"
3791,"2,4-DB :- {4-(2,4-dichlorophenoxy)butyric acid}"
3791,"2,4-DB :- {4-(2,4-dichlorophenoxy)butyric acid}"
3791,"2,4-DB :- {4-(2,4-dichlorophenoxy)butyric acid}"
3791,"2,4-DB :- {4-(2,4-dichlorophenoxy)butyric acid}"
3791,"2,4-DB :- {4-(2,4-dichlorophenoxy)butyric acid}"
3791,"2,4-DB :- {4-(2,4-dichlorophenoxy)butyric acid}"
3791,"2,4-DB :- {4-(2,4-dichlorophenoxy)butyric acid}"
3791,"2,4-DB :- {4-(2,4-dichlorophenoxy)butyric acid}"
3791,"2,4-DB :- {4-(2,4-dichlorophenoxy)butyric acid}"
3791,"2,4-DB :- {4-(2,4-dichlorophenoxy)butyric acid}"
3792,Benazolin
3792,Benazolin
3792,Benazolin
3792,Benazolin
3792,Benazolin
3792,Benazolin
3792,Benazolin
3792,Benazolin
3792,Benazolin
3792,Benazolin
3792,Benazolin
3792,Benazolin
3792,Benazolin
3792,Benazolin
3792,Benazolin
3792,Benazolin
3792,Benazolin
3794,Acenaphthene : Dry Wt
3794,Acenaphthene : Dry Wt
3794,Acenaphthene : Dry Wt
3794,Acenaphthene : Dry Wt
3794,Acenaphthene : Dry Wt
3794,Acenaphthene : Dry Wt
3794,Acenaphthene : Dry Wt
3797,Anthracene
3797,Anthracene
3797,Anthracene
3797,Anthracene
3798,Anthracene : Dry Wt
3798,Anthracene : Dry Wt
3798,Anthracene : Dry Wt
3798,Anthracene : Dry Wt
3798,Anthracene : Dry Wt
3798,Anthracene : Dry Wt
3798,Anthracene : Dry Wt
3798,Anthracene : Dry Wt
3798,Anthracene : Dry Wt
3798,Anthracene : Dry Wt
3798,Anthracene : Dry Wt
3798,Anthracene : Dry Wt
3798,Anthracene : Dry Wt
3798,Anthracene : Dry Wt
3798,Anthracene : Dry Wt
3798,Anthracene : Dry Wt
3800,Naphthalene : Dry Wt
3800,Naphthalene : Dry Wt
3800,Naphthalene : Dry Wt
3800,Naphthalene : Dry Wt
3800,Naphthalene : Dry Wt
3800,Naphthalene : Dry Wt
3800,Naphthalene : Dry Wt
3800,Naphthalene : Dry Wt
3800,Naphthalene : Dry Wt
3800,Naphthalene : Dry Wt
3800,Naphthalene : Dry Wt
3800,Naphthalene : Dry Wt
3800,Naphthalene : Dry Wt
3800,Naphthalene : Dry Wt
3800,Naphthalene : Dry Wt
3800,Naphthalene : Dry Wt
3804,"Dibenzo(a,h)Anthracene : Dry Wt"
3804,"Dibenzo(a,h)Anthracene : Dry Wt"
3804,"Dibenzo(a,h)Anthracene : Dry Wt"
3804,"Dibenzo(a,h)Anthracene : Dry Wt"
3804,"Dibenzo(a,h)Anthracene : Dry Wt"
3804,"Dibenzo(a,h)Anthracene : Dry Wt"
3804,"Dibenzo(a,h)Anthracene : Dry Wt"
3804,"Dibenzo(a,h)Anthracene : Dry Wt"
3806,Benzo(e)Pyrene : Dry Wt
3806,Benzo(e)Pyrene : Dry Wt
3806,Benzo(e)Pyrene : Dry Wt
3806,Benzo(e)Pyrene : Dry Wt
3806,Benzo(e)Pyrene : Dry Wt
3806,Benzo(e)Pyrene : Dry Wt
3806,Benzo(e)Pyrene : Dry Wt
3807,PCB - 128 : Dry Wt
3807,PCB - 128 : Dry Wt
3807,PCB - 128 : Dry Wt
3808,PCB - 170 : Dry Wt
3808,PCB - 170 : Dry Wt
3808,PCB - 170 : Dry Wt
3811,Diuron
3811,Diuron
3811,Diuron
3811,Diuron
3811,Diuron
3811,Diuron
3811,Diuron
3811,Diuron
3811,Diuron
3811,Diuron
3811,Diuron
3811,Diuron
3811,Diuron
3811,Diuron
3811,Diuron
3811,Diuron
3811,Diuron
3811,Diuron
3811,Diuron
3813,Sulphur : Total : Dry Wt
3813,Sulphur : Total : Dry Wt
3813,Sulphur : Total : Dry Wt
3819,Bacteroidetes Marker : Ruminant copy number
3819,Bacteroidetes Marker : Ruminant copy number
3820,Bacteroidetes Marker : Human copy number
3820,Bacteroidetes Marker : Human copy number
3841,"Coliforms, Faecal : Confirmed : MPN : Wet Wt"
3841,"Coliforms, Faecal : Confirmed : MPN : Wet Wt"
3841,"Coliforms, Faecal : Confirmed : MPN : Wet Wt"
3841,"Coliforms, Faecal : Confirmed : MPN : Wet Wt"
3841,"Coliforms, Faecal : Confirmed : MPN : Wet Wt"
3841,"Coliforms, Faecal : Confirmed : MPN : Wet Wt"
3841,"Coliforms, Faecal : Confirmed : MPN : Wet Wt"
3841,"Coliforms, Faecal : Confirmed : MPN : Wet Wt"
3841,"Coliforms, Faecal : Confirmed : MPN : Wet Wt"
3841,"Coliforms, Faecal : Confirmed : MPN : Wet Wt"
3841,"Coliforms, Faecal : Confirmed : MPN : Wet Wt"
3841,"Coliforms, Faecal : Confirmed : MPN : Wet Wt"
3863,Diclofenac
3863,Diclofenac
3867,Depth : Total
3867,Depth : Total
3867,Depth : Total
3894,Propetamphos : Dry Wt
3894,Propetamphos : Dry Wt
3894,Propetamphos : Dry Wt
3894,Propetamphos : Dry Wt
3894,Propetamphos : Dry Wt
3894,Propetamphos : Dry Wt
3897,HCH -epsilon
3897,HCH -epsilon
3901,Carbon : Dry Wt
3901,Carbon : Dry Wt
3901,Carbon : Dry Wt
3901,Carbon : Dry Wt
3901,Carbon : Dry Wt
3902,Hydrogen : Dry Wt %
3902,Hydrogen : Dry Wt %
3902,Hydrogen : Dry Wt %
3902,Hydrogen : Dry Wt %
3912,PCB : Total : Dry Wt
3912,PCB : Total : Dry Wt
3912,PCB : Total : Dry Wt
3912,PCB : Total : Dry Wt
3951,"1,2-Dichloroethane : Dry Wt"
3951,"1,2-Dichloroethane : Dry Wt"
3951,"1,2-Dichloroethane : Dry Wt"
3953,Trichloroethylene : Dry Wt :- {Trichloroethene}
3953,Trichloroethylene : Dry Wt :- {Trichloroethene}
3970,Ammoniacal Nitrogen : In Situ
3970,Ammoniacal Nitrogen : In Situ
3970,Ammoniacal Nitrogen : In Situ
3970,Ammoniacal Nitrogen : In Situ
3976,Turbidity : In Situ
3976,Turbidity : In Situ
3976,Turbidity : In Situ
3976,Turbidity : In Situ
3976,Turbidity : In Situ
3976,Turbidity : In Situ
3976,Turbidity : In Situ
3976,Turbidity : In Situ
3976,Turbidity : In Situ
3976,Turbidity : In Situ
3976,Turbidity : In Situ
3976,Turbidity : In Situ
3976,Turbidity : In Situ
3976,Turbidity : In Situ
3976,Turbidity : In Situ
3976,Turbidity : In Situ
3976,Turbidity : In Situ
3976,Turbidity : In Situ
4010,Site number
4010,Site number
4010,Site number
4010,Site number
4010,Site number
4010,Site number
4010,Site number
4010,Site number
4010,Site number
4010,Site number
4010,Site number
4010,Site number
4010,Site number
4013,"HCH : Total (Alpha, Beta, Gamma) : Dry Wt"
4013,"HCH : Total (Alpha, Beta, Gamma) : Dry Wt"
4013,"HCH : Total (Alpha, Beta, Gamma) : Dry Wt"
4017,Grain Size Fraction : 500 to 999 microns
4017,Grain Size Fraction : 500 to 999 microns
4017,Grain Size Fraction : 500 to 999 microns
4017,Grain Size Fraction : 500 to 999 microns
4017,Grain Size Fraction : 500 to 999 microns
4017,Grain Size Fraction : 500 to 999 microns
4017,Grain Size Fraction : 500 to 999 microns
4019,Grain Size : 4000 to 7999 microns
4019,Grain Size : 4000 to 7999 microns
4019,Grain Size : 4000 to 7999 microns
4019,Grain Size : 4000 to 7999 microns
4019,Grain Size : 4000 to 7999 microns
4019,Grain Size : 4000 to 7999 microns
4019,Grain Size : 4000 to 7999 microns
4049,"1,4-Dichlorobenzene"
4049,"1,4-Dichlorobenzene"
4049,"1,4-Dichlorobenzene"
4049,"1,4-Dichlorobenzene"
4049,"1,4-Dichlorobenzene"
4049,"1,4-Dichlorobenzene"
4049,"1,4-Dichlorobenzene"
4049,"1,4-Dichlorobenzene"
4049,"1,4-Dichlorobenzene"
4049,"1,4-Dichlorobenzene"
4049,"1,4-Dichlorobenzene"
4060,Tributyl Tin : Wet Wt as Cation
4060,Tributyl Tin : Wet Wt as Cation
4060,Tributyl Tin : Wet Wt as Cation
4060,Tributyl Tin : Wet Wt as Cation
4060,Tributyl Tin : Wet Wt as Cation
